region_code,region_name,year,hiv_total,hiv_h,hiv_f,hiv_m,hep_b_total,hep_c_total,hep_b_m,hep_b_f,following,loss_of_follow,new_users,population,pct_new_users,pct_following,health_expend,cash_transfer_expend,gdpp,pop20_24,covid_per_capita,state_code
250013,Princesa Isabel,2020,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62733.0,0.0,0.0,1121.786500725296,135.07893676374476,9.29642373232589,8.063999171090176,0.020419874707091962,25
250013,Princesa Isabel,2021,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62733.0,0.0,0.0,1104.3288679004672,247.84919165351567,,7.893566703329986,0.07464970589641816,25
250013,Princesa Isabel,2022,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62733.0,0.0,0.0,,,,,0.08957964707570178,25
250014,Sousa,2013,7,1,2,5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,142285.0,0.0,0.0,515.0352013915731,463.45394630495133,13.698613487015498,8.193863513371053,0.0,25
250014,Sousa,2014,14,2,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142285.0,0.0,0.0,546.5926562181538,484.0928293214323,14.505910953368241,8.03645071511403,0.0,25
250014,Sousa,2015,15,1,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142285.0,0.0,0.0,547.3891524053837,471.83477351793937,14.255113961415466,7.8953803282145,0.0,25
250014,Sousa,2016,4,0,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142285.0,0.0,0.0,592.6497097374986,494.1007194012018,14.17879439153811,7.767136662332643,0.0,25
250014,Sousa,2017,17,3,5,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,142285.0,0.0,0.0,638.2274979091261,520.8960768879361,14.274112450363708,7.648253856696068,0.0,25
250014,Sousa,2018,13,5,3,10,2.0,2.0,0.0,2.0,0.0,0.0,0.0,142285.0,0.0,0.0,735.7689765611273,535.036684401026,13.927795129493623,7.524339037846574,0.0,25
250014,Sousa,2019,9,1,1,8,3.0,0.0,1.0,2.0,0.0,0.0,0.0,142285.0,0.0,0.0,781.2915018448887,522.8156156306005,14.087653020346487,7.389443370699653,0.0,25
250014,Sousa,2020,8,0,2,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,142285.0,0.0,0.0,929.203715360017,151.5756301085849,13.893024914783709,7.247594616438837,0.03812067329655269,25
250014,Sousa,2021,16,1,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142285.0,0.0,0.0,975.63119457427,272.71115662227214,,7.219662438064447,0.0914572864321608,25
250014,Sousa,2022,4,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142285.0,0.0,0.0,,,,,0.10974874371859297,25
250015,Cajazeiras,2013,14,2,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154533.0,0.0,0.0,457.00776170785525,501.88449619175196,13.944246018649737,9.022536804436593,0.0,25
250015,Cajazeiras,2014,9,2,1,8,3.0,2.0,3.0,0.0,0.0,0.0,0.0,154533.0,0.0,0.0,486.4857029890057,519.8659725754369,14.986197511211198,8.936648741692714,0.0,25
250015,Cajazeiras,2015,7,3,0,7,2.0,2.0,1.0,1.0,0.0,0.0,0.0,154533.0,0.0,0.0,486.7622675415607,481.86031876686536,14.812743815236876,8.84778856296066,0.0,25
250015,Cajazeiras,2016,4,2,0,4,2.0,2.0,1.0,1.0,0.0,0.0,0.0,154533.0,0.0,0.0,485.11031533717727,484.7681418208408,14.557684701649482,8.713168837723982,0.0,25
250015,Cajazeiras,2017,7,0,2,5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,154533.0,0.0,0.0,497.8725300097714,485.98112403176015,14.728714449340918,8.57222004361528,0.0,25
250015,Cajazeiras,2018,12,4,3,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,154533.0,0.0,0.0,682.7743478739169,494.17909022668306,13.845457928080085,8.430121009751963,0.0,25
250015,Cajazeiras,2019,13,1,4,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,154533.0,0.0,0.0,637.3264746041299,484.9518328771201,13.881910142170279,8.274758595251498,0.0,25
250015,Cajazeiras,2020,6,1,2,4,4.0,0.0,3.0,1.0,0.0,0.0,0.0,154533.0,0.0,0.0,764.7606340393313,141.84439032439676,13.423819313674102,8.114897788821805,0.04021147586599626,25
250015,Cajazeiras,2021,10,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154533.0,0.0,0.0,852.6264968647474,258.437801440469,,7.951636737784164,0.11731474830618703,25
250015,Cajazeiras,2022,3,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154533.0,0.0,0.0,,,,,0.14077769796742443,25
260001,Recife,2013,1402,156,511,891,163.0,101.0,93.0,70.0,0.0,0.0,0.0,3998923.0,0.0,0.0,413.61915705881137,228.61161263670243,34.990363015241854,8.464625365379629,0.0,26
260001,Recife,2014,1336,131,472,864,168.0,45.0,91.0,77.0,0.0,0.0,0.0,3998923.0,0.0,0.0,478.3717067660273,220.84284754670196,34.662614058835345,8.302827598830984,0.0,26
260001,Recife,2015,1340,157,464,876,83.0,104.0,50.0,33.0,0.0,0.0,0.0,3998923.0,0.0,0.0,494.8977581095254,194.02820213342443,31.598300442394116,8.176161101376545,0.0,26
260001,Recife,2016,1370,189,432,937,137.0,121.0,78.0,59.0,0.0,0.0,0.0,3998923.0,0.0,0.0,496.62541786944723,181.8943550375939,30.449225208887487,8.163810545989508,0.0,26
260001,Recife,2017,1289,144,415,874,119.0,139.0,73.0,46.0,0.0,0.0,0.0,3998923.0,0.0,0.0,522.2012206236867,177.9679026127785,30.80105722465774,8.191991276151104,0.0,26
260001,Recife,2018,1283,181,374,909,167.0,146.0,99.0,68.0,127.0,10.0,127.0,3998923.0,0.7016574585635359,0.7016574585635359,573.162706478486,179.73929834858038,29.590686849934347,8.229148993366465,0.0,26
260001,Recife,2019,1271,160,398,873,240.0,187.0,139.0,101.0,205.0,57.0,78.0,3998923.0,0.4875,1.28125,603.7232176661915,178.0944858878253,29.7182527420508,8.240768721978393,0.0,26
260001,Recife,2020,906,86,277,629,122.0,106.0,71.0,51.0,204.0,53.0,-1.0,3998923.0,0.0,2.372093023255814,731.9553737998158,48.96211276886302,26.75245092491153,8.199900560725975,0.023196995791116757,26
260001,Recife,2021,1072,109,343,729,0.0,0.0,0.0,0.0,363.0,51.0,159.0,3998923.0,1.4587155963302751,3.330275229357798,716.008509665664,64.42045919363788,,8.138380391420391,0.06823087116206039,26
260001,Recife,2022,441,24,149,292,0.0,0.0,0.0,0.0,734.0,203.0,371.0,3998923.0,15.458333333333334,30.583333333333332,,,,,0.08187704539447246,26
260002,Goiana – Timbaúba,2013,67,2,23,44,8.0,2.0,4.0,4.0,0.0,0.0,0.0,345366.0,0.0,0.0,394.0906385110288,401.2383915035064,16.748973465830453,8.935868006694347,0.0,26
260002,Goiana – Timbaúba,2014,50,3,25,25,11.0,0.0,5.0,6.0,0.0,0.0,0.0,345366.0,0.0,0.0,460.8615208213895,405.9350614420643,20.458502139758977,8.934773747271011,0.0,26
260002,Goiana – Timbaúba,2015,50,2,22,28,9.0,3.0,3.0,6.0,0.0,0.0,0.0,345366.0,0.0,0.0,445.00354406629486,364.5445160206853,24.891906151734684,8.97006323726134,0.0,26
260002,Goiana – Timbaúba,2016,38,2,14,24,9.0,2.0,4.0,5.0,0.0,0.0,0.0,345366.0,0.0,0.0,438.5775523936925,338.99932813305304,29.368224463322974,8.82911030616795,0.0,26
260002,Goiana – Timbaúba,2017,51,4,18,33,14.0,6.0,11.0,3.0,0.0,0.0,0.0,345366.0,0.0,0.0,456.2965920791277,329.67801335394915,40.47719014031491,8.739834610239571,0.0,26
260002,Goiana – Timbaúba,2018,59,6,18,41,15.0,2.0,6.0,9.0,0.0,0.0,0.0,345366.0,0.0,0.0,485.0069742534008,323.1097215128299,38.445461481442884,8.645780042042356,0.0,26
260002,Goiana – Timbaúba,2019,54,4,17,37,18.0,4.0,13.0,5.0,0.0,0.0,0.0,345366.0,0.0,0.0,593.6806425936544,319.28297067458874,40.32291209904855,8.527912996647036,0.0,26
260002,Goiana – Timbaúba,2020,40,2,14,26,8.0,1.0,5.0,3.0,0.0,0.0,0.0,345366.0,0.0,0.0,785.0059932072063,91.61030463334549,30.303402419462248,8.36025268845225,0.021843493569141142,26
260002,Goiana – Timbaúba,2021,45,2,14,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345366.0,0.0,0.0,862.760312132636,139.5908075490928,,8.204038237695661,0.05762871851890458,26
260002,Goiana – Timbaúba,2022,15,1,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345366.0,0.0,0.0,,,,,0.06915446222268548,26
260003,Palmares,2013,48,2,20,28,6.0,2.0,2.0,4.0,0.0,0.0,0.0,252181.0,0.0,0.0,393.76733021123715,461.13767746182305,10.838765489866406,9.313436024125526,0.0,26
260003,Palmares,2014,57,1,22,35,6.0,0.0,4.0,2.0,0.0,0.0,0.0,252181.0,0.0,0.0,457.20621688390486,478.4390935082342,10.955847149468042,9.25534271019625,0.0,26
260003,Palmares,2015,38,0,11,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252181.0,0.0,0.0,430.6956747336239,437.6842365205944,10.199045328553696,9.237792101704727,0.0,26
260003,Palmares,2016,40,2,16,24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,252181.0,0.0,0.0,426.5531330671225,420.9892655671918,10.109243479881513,9.224764910917159,0.0,26
260003,Palmares,2017,34,3,15,19,2.0,3.0,1.0,1.0,0.0,0.0,0.0,252181.0,0.0,0.0,466.4966525630401,434.07397678651444,9.902074739968516,9.253181167494775,0.0,26
260003,Palmares,2018,43,0,18,25,7.0,2.0,4.0,3.0,0.0,0.0,0.0,252181.0,0.0,0.0,490.0210151835388,445.3429056907539,9.747840479655487,9.294145593839346,0.0,26
260003,Palmares,2019,27,1,11,16,15.0,5.0,9.0,6.0,0.0,0.0,0.0,252181.0,0.0,0.0,498.3528076659225,435.1974115417101,9.492538732101151,9.31163830740619,0.0,26
260003,Palmares,2020,46,0,18,28,4.0,3.0,2.0,2.0,0.0,0.0,0.0,252181.0,0.0,0.0,606.1835204079609,123.682635725927,9.019166392392766,9.265259397020392,0.020869930724360677,26
260003,Palmares,2021,29,2,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252181.0,0.0,0.0,649.0420391306245,181.11567449569952,,9.06344351874249,0.041454352231135576,26
260003,Palmares,2022,13,0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252181.0,0.0,0.0,,,,,0.04974522267736268,26
260004,Limoeiro,2013,21,1,12,9,3.0,0.0,3.0,0.0,0.0,0.0,0.0,229043.0,0.0,0.0,360.8464264788708,461.9146469440236,10.613347930301298,8.712591129176618,0.0,26
260004,Limoeiro,2014,23,1,9,14,6.0,0.0,4.0,2.0,0.0,0.0,0.0,229043.0,0.0,0.0,422.2458438808433,468.86351038887886,10.909791130923015,8.670392415397982,0.0,26
260004,Limoeiro,2015,19,1,5,14,4.0,2.0,1.0,3.0,0.0,0.0,0.0,229043.0,0.0,0.0,423.42320389621165,434.69162938836814,10.36610064485708,8.668400824299368,0.0,26
260004,Limoeiro,2016,19,0,7,12,2.0,1.0,2.0,0.0,0.0,0.0,0.0,229043.0,0.0,0.0,444.48185004562464,429.1978431560886,11.366310474452394,8.539070043616263,0.0,26
260004,Limoeiro,2017,27,0,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229043.0,0.0,0.0,479.2876661587562,419.5144957497063,11.933043358670641,8.454334077007372,0.0,26
260004,Limoeiro,2018,21,0,6,15,8.0,2.0,3.0,5.0,0.0,0.0,0.0,229043.0,0.0,0.0,527.1224727671224,410.0501140397218,11.622940757848964,8.370176691712912,0.0,26
260004,Limoeiro,2019,10,0,1,9,11.0,4.0,6.0,5.0,0.0,0.0,0.0,229043.0,0.0,0.0,541.4847789716341,395.44445187148256,11.532439629239926,8.26284806783006,0.0,26
260004,Limoeiro,2020,20,1,6,14,2.0,2.0,2.0,0.0,0.0,0.0,0.0,229043.0,0.0,0.0,678.486242190331,105.84769135053243,10.798356815095854,8.10418637548408,0.019206000619970923,26
260004,Limoeiro,2021,21,2,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229043.0,0.0,0.0,704.0340024362237,149.888742244906,,7.893625913038163,0.049877097313604866,26
260004,Limoeiro,2022,5,0,2,3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,229043.0,0.0,0.0,,,,,0.05985251677632584,26
260005,Vitória de Santo Antão,2013,34,1,15,19,15.0,1.0,9.0,6.0,0.0,0.0,0.0,207234.0,0.0,0.0,365.4907965874326,436.45152764507753,23.578799907351108,8.901513361707057,0.0,26
260005,Vitória de Santo Antão,2014,34,3,15,19,14.0,0.0,7.0,7.0,0.0,0.0,0.0,207234.0,0.0,0.0,413.130109827538,433.27507194765343,25.3264420896185,8.809606338728202,0.0,26
260005,Vitória de Santo Antão,2015,33,1,18,15,1.0,5.0,0.0,1.0,0.0,0.0,0.0,207234.0,0.0,0.0,391.8913702384744,400.51197641313684,24.74254031674339,8.762565891697308,0.0,26
260005,Vitória de Santo Antão,2016,33,0,10,23,2.0,2.0,0.0,2.0,0.0,0.0,0.0,207234.0,0.0,0.0,393.8250673152089,394.50854232413593,23.668261964735514,8.654707721705899,0.0,26
260005,Vitória de Santo Antão,2017,39,2,15,24,3.0,4.0,3.0,0.0,0.0,0.0,0.0,207234.0,0.0,0.0,394.76003059343543,422.6833835181486,26.07381838887441,8.5873263074592,0.0,26
260005,Vitória de Santo Antão,2018,34,4,10,24,2.0,3.0,1.0,1.0,0.0,0.0,0.0,207234.0,0.0,0.0,432.7526098034107,428.58853190113587,24.905952691160717,8.531096538212841,0.0,26
260005,Vitória de Santo Antão,2019,38,1,10,28,9.0,4.0,7.0,2.0,0.0,0.0,0.0,207234.0,0.0,0.0,462.93824932202244,412.0351849599969,26.394305760637735,8.443073240877462,0.0,26
260005,Vitória de Santo Antão,2020,24,0,9,15,3.0,0.0,1.0,2.0,0.0,0.0,0.0,207234.0,0.0,0.0,592.3028283003755,110.20888087862029,25.220153835760538,8.30439368057365,0.019046102473532337,26
260005,Vitória de Santo Antão,2021,18,0,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207234.0,0.0,0.0,575.8632677070365,146.06423820415569,,8.171509694355173,0.05299323470086955,26
260005,Vitória de Santo Antão,2022,10,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207234.0,0.0,0.0,,,,,0.06359188164104346,26
260006,Carpina,2013,25,0,10,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158405.0,0.0,0.0,330.67862100312493,331.6481958902812,16.149116378902182,8.429983081342131,0.0,26
260006,Carpina,2014,22,0,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158405.0,0.0,0.0,355.829944824974,341.057243016319,17.362397272813357,8.30471437138979,0.0,26
260006,Carpina,2015,20,1,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158405.0,0.0,0.0,358.88681165367257,311.9876157318267,16.29883337015877,8.209978851677661,0.0,26
260006,Carpina,2016,21,0,8,13,2.0,1.0,1.0,1.0,0.0,0.0,0.0,158405.0,0.0,0.0,382.3821749313468,302.6545289605757,16.27572968024999,8.164680912849974,0.0,26
260006,Carpina,2017,31,2,14,17,2.0,0.0,1.0,1.0,0.0,0.0,0.0,158405.0,0.0,0.0,376.8079359237398,302.2557929989584,16.500004482181748,8.159991035636502,0.0,26
260006,Carpina,2018,27,3,7,20,5.0,4.0,4.0,1.0,0.0,0.0,0.0,158405.0,0.0,0.0,440.8488723209495,313.11940860452637,16.938837473564597,8.16241621160948,0.0,26
260006,Carpina,2019,30,2,9,21,6.0,1.0,1.0,5.0,0.0,0.0,0.0,158405.0,0.0,0.0,457.12046589438467,322.77580297339097,17.622964174110663,8.138840819418578,0.0,26
260006,Carpina,2020,13,1,4,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,158405.0,0.0,0.0,512.4914290584261,92.08816754521638,17.357369148701114,8.068120387614028,0.010125942994223668,26
260006,Carpina,2021,20,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158405.0,0.0,0.0,615.3978052460466,132.87898052460466,,7.9703011899876905,0.04769420157192008,26
260006,Carpina,2022,11,0,3,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,158405.0,0.0,0.0,,,,,0.05723304188630409,26
260007,Barreiros - Sirinhaém,2013,39,1,22,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,153851.0,0.0,0.0,382.4010668763933,415.8396146271392,13.856375779162956,9.446770836718644,0.0,26
260007,Barreiros - Sirinhaém,2014,37,0,21,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,153851.0,0.0,0.0,461.6150265516636,421.85403104302213,14.38223495459893,9.40310176729433,0.0,26
260007,Barreiros - Sirinhaém,2015,32,1,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153851.0,0.0,0.0,457.6829187980578,382.9452116658325,13.442348896009776,9.401088715705455,0.0,26
260007,Barreiros - Sirinhaém,2016,28,3,9,19,4.0,1.0,4.0,0.0,0.0,0.0,0.0,153851.0,0.0,0.0,469.45150600256096,373.1140864862757,13.468650642504763,9.265670421381726,0.0,26
260007,Barreiros - Sirinhaém,2017,22,0,9,13,2.0,0.0,0.0,2.0,0.0,0.0,0.0,153851.0,0.0,0.0,513.8594813813365,386.66588718955353,12.843252757538139,9.168491787508692,0.0,26
260007,Barreiros - Sirinhaém,2018,36,2,17,19,3.0,2.0,2.0,1.0,0.0,0.0,0.0,153851.0,0.0,0.0,527.6745588913949,396.44120168214704,12.129728633548043,9.088704460809485,0.0,26
260007,Barreiros - Sirinhaém,2019,27,1,10,17,1.0,2.0,1.0,0.0,0.0,0.0,0.0,153851.0,0.0,0.0,647.7151581725176,386.9149351645423,12.189166661250171,8.980350468960227,0.0,26
260007,Barreiros - Sirinhaém,2020,22,0,12,10,3.0,0.0,1.0,2.0,0.0,0.0,0.0,153851.0,0.0,0.0,779.2066708048696,110.8854972668361,12.274877511358394,8.823390813189384,0.013636570448030887,26
260007,Barreiros - Sirinhaém,2021,32,0,20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153851.0,0.0,0.0,767.8740808964518,166.71285555505,,8.716086083288376,0.03429291977302715,26
260007,Barreiros - Sirinhaém,2022,9,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153851.0,0.0,0.0,,,,,0.04115150372763258,26
260008,Surubim,2013,6,0,1,5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,135097.0,0.0,0.0,393.3088996794895,515.2501542595321,11.5346899635077,8.72750978926253,0.0,26
260008,Surubim,2014,16,0,7,9,5.0,0.0,2.0,3.0,0.0,0.0,0.0,135097.0,0.0,0.0,435.35907192609756,537.8102614417788,11.616433525540907,8.674711503586312,0.0,26
260008,Surubim,2015,8,0,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135097.0,0.0,0.0,445.39316839011974,501.9581827871826,11.002488952382363,8.652978896644631,0.0,26
260008,Surubim,2016,13,0,3,10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,135097.0,0.0,0.0,456.7342632330843,518.997062555053,10.54178197887444,8.528552965646904,0.0,26
260008,Surubim,2017,8,1,3,5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,135097.0,0.0,0.0,514.8238191077522,540.9858506850633,11.068582944106826,8.447492320332797,0.0,26
260008,Surubim,2018,9,1,3,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,135097.0,0.0,0.0,524.1842513897423,546.6455614854513,10.467853098144296,8.378763407033466,0.0,26
260008,Surubim,2019,9,1,3,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,135097.0,0.0,0.0,551.6827506162239,542.4696173120054,10.712565712043938,8.279411089809544,0.0,26
260008,Surubim,2020,14,4,7,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135097.0,0.0,0.0,749.1719442326626,149.02284225408408,10.318991983537753,8.123295113881136,0.019793185636986756,26
260008,Surubim,2021,8,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135097.0,0.0,0.0,801.0069190285499,254.787393724509,,7.955995247858946,0.07137834296838567,26
260008,Surubim,2022,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135097.0,0.0,0.0,,,,,0.08565401156206282,26
260009,Caruaru,2013,180,29,62,118,5.0,1.0,2.0,3.0,0.0,0.0,0.0,1070784.0,0.0,0.0,359.5824671082123,352.2471611548174,16.224430351966408,9.255126710895944,0.0,26
260009,Caruaru,2014,201,40,58,143,11.0,8.0,2.0,9.0,0.0,0.0,0.0,1070784.0,0.0,0.0,410.92534247803474,354.243963217605,17.120093062653158,9.144149249521847,0.0,26
260009,Caruaru,2015,132,22,39,93,16.0,33.0,9.0,7.0,0.0,0.0,0.0,1070784.0,0.0,0.0,413.47626316792184,323.5975080314984,15.668119779526032,9.08018427619389,0.0,26
260009,Caruaru,2016,155,13,54,101,20.0,28.0,10.0,10.0,0.0,0.0,0.0,1070784.0,0.0,0.0,437.6217637263912,312.53250508972866,14.92861116714482,9.03433780295559,0.0,26
260009,Caruaru,2017,129,15,34,95,9.0,27.0,8.0,1.0,0.0,0.0,0.0,1070784.0,0.0,0.0,452.06445697731766,314.78076485080084,15.641380287714425,9.033028743425378,0.0,26
260009,Caruaru,2018,127,15,31,96,14.0,18.0,8.0,6.0,1.0,0.0,1.0,1070784.0,0.06666666666666667,0.06666666666666667,478.43993509428606,326.2082446132927,15.391479383330346,9.043519253182716,0.0,26
260009,Caruaru,2019,156,9,40,116,18.0,27.0,9.0,9.0,7.0,0.0,6.0,1070784.0,0.6666666666666666,0.7777777777777778,521.7223614286355,328.10321383210817,15.574404707205188,9.021933723327951,0.0,26
260009,Caruaru,2020,119,10,28,91,10.0,7.0,6.0,4.0,22.0,5.0,15.0,1070784.0,1.5,2.2,616.1748192912854,88.17490275349648,14.60294969853864,8.944526122915546,0.026523556571633494,26
260009,Caruaru,2021,144,14,50,94,0.0,0.0,0.0,0.0,57.0,7.0,35.0,1070784.0,2.5,4.071428571428571,638.7511355137918,122.49180582638516,,8.868544328267888,0.07245905803598111,26
260009,Caruaru,2022,67,16,14,53,0.0,0.0,0.0,0.0,87.0,34.0,30.0,1070784.0,1.875,5.4375,,,,,0.08695086964317734,26
260010,Garanhuns,2013,34,5,8,26,3.0,2.0,3.0,0.0,0.0,0.0,0.0,553839.0,0.0,0.0,364.5884001126681,498.0513638440052,12.168769841054893,8.814590539850027,0.0,26
260010,Garanhuns,2014,44,6,20,24,7.0,1.0,5.0,2.0,0.0,0.0,0.0,553839.0,0.0,0.0,418.29705909117996,537.0593368831014,12.404318782173156,8.783933507752256,0.0,26
260010,Garanhuns,2015,54,16,12,42,8.0,9.0,3.0,5.0,0.0,0.0,0.0,553839.0,0.0,0.0,426.5931451920143,504.8368017600782,12.273827104988996,8.79116364141926,0.0,26
260010,Garanhuns,2016,52,7,9,43,3.0,3.0,1.0,2.0,0.0,0.0,0.0,553839.0,0.0,0.0,458.29186314073223,509.73112630204804,12.54415162168067,8.73924813889957,0.0,26
260010,Garanhuns,2017,45,5,10,35,11.0,4.0,2.0,9.0,0.0,0.0,0.0,553839.0,0.0,0.0,487.6543724800891,520.2372412921445,13.507069455202688,8.725451132910468,0.0,26
260010,Garanhuns,2018,52,7,18,34,5.0,4.0,2.0,3.0,0.0,0.0,0.0,553839.0,0.0,0.0,550.4878704641602,511.52663115093014,13.369904665435262,8.715400811427147,0.0,26
260010,Garanhuns,2019,48,8,8,40,7.0,8.0,3.0,4.0,0.0,0.0,0.0,553839.0,0.0,0.0,565.3701799801024,493.5612054225145,13.255382954252049,8.682978121800739,0.0,26
260010,Garanhuns,2020,56,9,13,43,3.0,0.0,2.0,1.0,0.0,0.0,0.0,553839.0,0.0,0.0,719.5109155909931,136.80350383414677,13.570813070224379,8.595192646238344,0.022396400397949583,26
260010,Garanhuns,2021,38,10,7,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553839.0,0.0,0.0,697.5783476967134,234.48508969213077,,8.414603449739007,0.06279442220573127,26
260010,Garanhuns,2022,19,2,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553839.0,0.0,0.0,,,,,0.07535330664687752,26
260011,Arcoverde,2013,16,1,7,9,7.0,1.0,4.0,3.0,0.0,0.0,0.0,367733.0,0.0,0.0,319.2112163444673,511.9969944497774,10.650500553390637,9.004970644462151,0.0,26
260011,Arcoverde,2014,25,0,11,14,1.0,2.0,1.0,0.0,0.0,0.0,0.0,367733.0,0.0,0.0,362.99690114838756,540.1982411695442,10.899226639980638,8.956330544171992,0.0,26
260011,Arcoverde,2015,16,2,2,14,3.0,5.0,1.0,2.0,0.0,0.0,0.0,367733.0,0.0,0.0,360.95788330119956,498.4350837428242,10.369686484487385,8.940296873002966,0.0,26
260011,Arcoverde,2016,18,1,5,13,1.0,4.0,1.0,0.0,0.0,0.0,0.0,367733.0,0.0,0.0,392.1233897420139,496.93810422235697,10.69079079114466,8.866089064620255,0.0,26
260011,Arcoverde,2017,24,4,8,16,8.0,5.0,3.0,5.0,0.0,0.0,0.0,367733.0,0.0,0.0,397.3695680289775,507.9912410906826,10.9019737962054,8.836638539375034,0.0,26
260011,Arcoverde,2018,20,1,4,16,11.0,5.0,4.0,7.0,0.0,0.0,0.0,367733.0,0.0,0.0,465.72158152790206,506.13942240701806,11.412935336235803,8.81219743672719,0.0,26
260011,Arcoverde,2019,14,3,4,10,3.0,5.0,2.0,1.0,0.0,0.0,0.0,367733.0,0.0,0.0,476.30435481721804,486.4619418436746,11.616108970367089,8.760453209257802,0.0,26
260011,Arcoverde,2020,11,1,3,8,3.0,3.0,3.0,0.0,0.0,0.0,0.0,367733.0,0.0,0.0,609.6769723957327,138.699666469966,11.062077485566975,8.65968898630256,0.020678046299896936,26
260011,Arcoverde,2021,16,0,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367733.0,0.0,0.0,627.4959669651623,224.52899848531405,,8.555688339093853,0.05646216140514993,26
260011,Arcoverde,2022,8,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367733.0,0.0,0.0,,,,,0.06775459368617992,26
260012,Belo Jardim – Pesqueira,2013,19,4,5,14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,264594.0,0.0,0.0,331.9011087175069,471.0915458778355,16.667149141703895,8.822620014059277,0.0,26
260012,Belo Jardim – Pesqueira,2014,22,3,6,16,4.0,0.0,2.0,2.0,0.0,0.0,0.0,264594.0,0.0,0.0,389.3312611397083,488.9191349388119,16.588756056448748,8.820546346477999,0.0,26
260012,Belo Jardim – Pesqueira,2015,19,2,7,12,2.0,1.0,0.0,2.0,0.0,0.0,0.0,264594.0,0.0,0.0,393.1827245893708,449.88049781930056,16.102253414665487,8.85500449745648,0.0,26
260012,Belo Jardim – Pesqueira,2016,17,3,4,13,2.0,0.0,2.0,0.0,0.0,0.0,0.0,264594.0,0.0,0.0,418.38709713750114,449.53104941910993,16.439103683379063,8.829746592893262,0.0,26
260012,Belo Jardim – Pesqueira,2017,19,2,8,11,2.0,8.0,0.0,2.0,0.0,0.0,0.0,264594.0,0.0,0.0,403.25903421846294,467.7761762171478,17.4067912726668,8.851839421906773,0.0,26
260012,Belo Jardim – Pesqueira,2018,20,0,6,14,3.0,5.0,2.0,1.0,0.0,0.0,0.0,264594.0,0.0,0.0,464.36916271721964,464.2817544237587,17.618312660151027,8.882207759813149,0.0,26
